date,year,month,country,arrivals,month_sin,month_cos,lag_1,lag_12,rolling_mean_3
2021-08-01,2021,8,PHILIPPINES,21.0,-0.8660254037844385,-0.5000000000000004,18.0,0.0,15.0
2021-09-01,2021,9,PHILIPPINES,31.0,-1.0,-1.8369701987210297e-16,21.0,0.0,23.333333333333332
2021-10-01,2021,10,PHILIPPINES,76.0,-0.8660254037844386,0.5000000000000001,31.0,0.0,42.666666666666664
2021-11-01,2021,11,PHILIPPINES,116.0,-0.5000000000000004,0.8660254037844384,76.0,0.0,74.33333333333333
2021-12-01,2021,12,PHILIPPINES,178.0,-2.4492935982947064e-16,1.0,116.0,0.0,123.33333333333333
2023-01-01,2023,1,PHILIPPINES,188.0,0.49999999999999994,0.8660254037844387,178.0,6.0,160.66666666666666
2023-02-01,2023,2,PHILIPPINES,262.0,0.8660254037844386,0.5000000000000001,188.0,15.0,209.33333333333334
2023-03-01,2023,3,PHILIPPINES,329.0,1.0,6.123233995736766e-17,262.0,8.0,259.6666666666667
2023-04-01,2023,4,PHILIPPINES,369.0,0.8660254037844387,-0.4999999999999998,329.0,28.0,320.0
2023-05-01,2023,5,PHILIPPINES,300.0,0.49999999999999994,-0.8660254037844387,369.0,26.0,332.6666666666667
2023-06-01,2023,6,PHILIPPINES,410.0,1.2246467991473532e-16,-1.0,300.0,6.0,359.6666666666667
2023-07-01,2023,7,PHILIPPINES,448.0,-0.4999999999999997,-0.8660254037844388,410.0,18.0,386.0
2023-08-01,2023,8,PHILIPPINES,468.0,-0.8660254037844385,-0.5000000000000004,448.0,21.0,442.0
2023-09-01,2023,9,PHILIPPINES,328.0,-1.0,-1.8369701987210297e-16,468.0,31.0,414.6666666666667
2023-10-01,2023,10,PHILIPPINES,318.0,-0.8660254037844386,0.5000000000000001,328.0,76.0,371.3333333333333
2023-11-01,2023,11,PHILIPPINES,296.0,-0.5000000000000004,0.8660254037844384,318.0,116.0,314.0
2023-12-01,2023,12,PHILIPPINES,448.0,-2.4492935982947064e-16,1.0,296.0,178.0,354.0
2024-01-01,2024,1,PHILIPPINES,262.0,0.49999999999999994,0.8660254037844387,448.0,188.0,335.3333333333333
2024-02-01,2024,2,PHILIPPINES,440.0,0.8660254037844386,0.5000000000000001,262.0,262.0,383.3333333333333
2024-03-01,2024,3,PHILIPPINES,395.0,1.0,6.123233995736766e-17,440.0,329.0,365.6666666666667
2024-04-01,2024,4,PHILIPPINES,578.0,0.8660254037844387,-0.4999999999999998,395.0,369.0,471.0
2024-05-01,2024,5,PHILIPPINES,395.0,0.49999999999999994,-0.8660254037844387,578.0,300.0,456.0
2024-06-01,2024,6,PHILIPPINES,544.0,1.2246467991473532e-16,-1.0,395.0,410.0,505.6666666666667
2024-07-01,2024,7,PHILIPPINES,500.0,-0.4999999999999997,-0.8660254037844388,544.0,448.0,479.6666666666667
2024-08-01,2024,8,PHILIPPINES,465.0,-0.8660254037844385,-0.5000000000000004,500.0,468.0,503.0
2024-09-01,2024,9,PHILIPPINES,398.0,-1.0,-1.8369701987210297e-16,465.0,328.0,454.3333333333333
2024-10-01,2024,10,PHILIPPINES,407.0,-0.8660254037844386,0.5000000000000001,398.0,318.0,423.3333333333333
2024-11-01,2024,11,PHILIPPINES,398.0,-0.5000000000000004,0.8660254037844384,407.0,296.0,401.0
2024-12-01,2024,12,PHILIPPINES,485.0,-2.4492935982947064e-16,1.0,398.0,448.0,430.0
2021-01-01,2021,1,POLAND,0.0,0.49999999999999994,0.8660254037844387,0.0,5577.0,0.0
2021-02-01,2021,2,POLAND,11.0,0.8660254037844386,0.5000000000000001,0.0,4693.0,3.6666666666666665
2021-03-01,2021,3,POLAND,45.0,1.0,6.123233995736766e-17,11.0,1638.0,18.666666666666668
2021-04-01,2021,4,POLAND,26.0,0.8660254037844387,-0.4999999999999998,45.0,0.0,27.333333333333332
2021-05-01,2021,5,POLAND,9.0,0.49999999999999994,-0.8660254037844387,26.0,0.0,26.666666666666668
2021-06-01,2021,6,POLAND,2.0,1.2246467991473532e-16,-1.0,9.0,0.0,12.333333333333334
2021-07-01,2021,7,POLAND,8.0,-0.4999999999999997,-0.8660254037844388,2.0,0.0,6.333333333333333
2021-08-01,2021,8,POLAND,34.0,-0.8660254037844385,-0.5000000000000004,8.0,0.0,14.666666666666666
2021-09-01,2021,9,POLAND,20.0,-1.0,-1.8369701987210297e-16,34.0,0.0,20.666666666666668
2021-10-01,2021,10,POLAND,116.0,-0.8660254037844386,0.5000000000000001,20.0,0.0,56.666666666666664
2021-11-01,2021,11,POLAND,460.0,-0.5000000000000004,0.8660254037844384,116.0,0.0,198.66666666666666
2021-12-01,2021,12,POLAND,1379.0,-2.4492935982947064e-16,1.0,460.0,0.0,651.6666666666666
2023-01-01,2023,1,POLAND,1269.0,0.49999999999999994,0.8660254037844387,1379.0,0.0,1036.0
2023-02-01,2023,2,POLAND,1118.0,0.8660254037844386,0.5000000000000001,1269.0,11.0,1255.3333333333333
2023-03-01,2023,3,POLAND,1507.0,1.0,6.123233995736766e-17,1118.0,45.0,1298.0
2023-04-01,2023,4,POLAND,1129.0,0.8660254037844387,-0.4999999999999998,1507.0,26.0,1251.3333333333333
2023-05-01,2023,5,POLAND,616.0,0.49999999999999994,-0.8660254037844387,1129.0,9.0,1084.0
2023-06-01,2023,6,POLAND,702.0,1.2246467991473532e-16,-1.0,616.0,2.0,815.6666666666666
2023-07-01,2023,7,POLAND,999.0,-0.4999999999999997,-0.8660254037844388,702.0,8.0,772.3333333333334
2023-08-01,2023,8,POLAND,1029.0,-0.8660254037844385,-0.5000000000000004,999.0,34.0,910.0
2023-09-01,2023,9,POLAND,1599.0,-1.0,-1.8369701987210297e-16,1029.0,20.0,1209.0
2023-10-01,2023,10,POLAND,1418.0,-0.8660254037844386,0.5000000000000001,1599.0,116.0,1348.6666666666667
2023-11-01,2023,11,POLAND,3343.0,-0.5000000000000004,0.8660254037844384,1418.0,460.0,2120.0
2023-12-01,2023,12,POLAND,3217.0,-2.4492935982947064e-16,1.0,3343.0,1379.0,2659.3333333333335
2024-01-01,2024,1,POLAND,7800.0,0.49999999999999994,0.8660254037844387,3217.0,1269.0,4786.666666666667
2024-02-01,2024,2,POLAND,6909.0,0.8660254037844386,0.5000000000000001,7800.0,1118.0,5975.333333333333
2024-03-01,2024,3,POLAND,4789.0,1.0,6.123233995736766e-17,6909.0,1507.0,6499.333333333333
2024-04-01,2024,4,POLAND,2349.0,0.8660254037844387,-0.4999999999999998,4789.0,1129.0,4682.333333333333
2024-05-01,2024,5,POLAND,1002.0,0.49999999999999994,-0.8660254037844387,2349.0,616.0,2713.3333333333335
2024-06-01,2024,6,POLAND,1047.0,1.2246467991473532e-16,-1.0,1002.0,702.0,1466.0
2024-07-01,2024,7,POLAND,2257.0,-0.4999999999999997,-0.8660254037844388,1047.0,999.0,1435.3333333333333
2024-08-01,2024,8,POLAND,2240.0,-0.8660254037844385,-0.5000000000000004,2257.0,1029.0,1848.0
2024-09-01,2024,9,POLAND,2243.0,-1.0,-1.8369701987210297e-16,2240.0,1599.0,2246.6666666666665
2024-10-01,2024,10,POLAND,2132.0,-0.8660254037844386,0.5000000000000001,2243.0,1418.0,2205.0
2024-11-01,2024,11,POLAND,5164.0,-0.5000000000000004,0.8660254037844384,2132.0,3343.0,3179.6666666666665
2024-12-01,2024,12,POLAND,6233.0,-2.4492935982947064e-16,1.0,5164.0,3217.0,4509.666666666667
2021-01-01,2021,1,PORTUGAL,0.0,0.49999999999999994,0.8660254037844387,0.0,568.0,0.0
2021-02-01,2021,2,PORTUGAL,4.0,0.8660254037844386,0.5000000000000001,0.0,850.0,1.3333333333333333
2021-03-01,2021,3,PORTUGAL,4.0,1.0,6.123233995736766e-17,4.0,184.0,2.6666666666666665
2021-04-01,2021,4,PORTUGAL,8.0,0.8660254037844387,-0.4999999999999998,4.0,0.0,5.333333333333333
2021-05-01,2021,5,PORTUGAL,1.0,0.49999999999999994,-0.8660254037844387,8.0,0.0,4.333333333333333
2021-06-01,2021,6,PORTUGAL,3.0,1.2246467991473532e-16,-1.0,1.0,0.0,4.0
2021-07-01,2021,7,PORTUGAL,1.0,-0.4999999999999997,-0.8660254037844388,3.0,0.0,1.6666666666666667
2021-08-01,2021,8,PORTUGAL,6.0,-0.8660254037844385,-0.5000000000000004,1.0,0.0,3.3333333333333335
2021-09-01,2021,9,PORTUGAL,17.0,-1.0,-1.8369701987210297e-16,6.0,0.0,8.0
2021-10-01,2021,10,PORTUGAL,53.0,-0.8660254037844386,0.5000000000000001,17.0,0.0,25.333333333333332
2021-11-01,2021,11,PORTUGAL,141.0,-0.5000000000000004,0.8660254037844384,53.0,0.0,70.33333333333333
2021-12-01,2021,12,PORTUGAL,134.0,-2.4492935982947064e-16,1.0,141.0,0.0,109.33333333333333
2023-01-01,2023,1,PORTUGAL,230.0,0.49999999999999994,0.8660254037844387,134.0,0.0,168.33333333333334
2023-02-01,2023,2,PORTUGAL,268.0,0.8660254037844386,0.5000000000000001,230.0,4.0,210.66666666666666
2023-03-01,2023,3,PORTUGAL,299.0,1.0,6.123233995736766e-17,268.0,4.0,265.6666666666667
2023-04-01,2023,4,PORTUGAL,486.0,0.8660254037844387,-0.4999999999999998,299.0,8.0,351.0
2023-05-01,2023,5,PORTUGAL,155.0,0.49999999999999994,-0.8660254037844387,486.0,1.0,313.3333333333333
2023-06-01,2023,6,PORTUGAL,181.0,1.2246467991473532e-16,-1.0,155.0,3.0,274.0
2023-07-01,2023,7,PORTUGAL,282.0,-0.4999999999999997,-0.8660254037844388,181.0,1.0,206.0
2023-08-01,2023,8,PORTUGAL,368.0,-0.8660254037844385,-0.5000000000000004,282.0,6.0,277.0
2023-09-01,2023,9,PORTUGAL,286.0,-1.0,-1.8369701987210297e-16,368.0,17.0,312.0
2023-10-01,2023,10,PORTUGAL,304.0,-0.8660254037844386,0.5000000000000001,286.0,53.0,319.3333333333333
2023-11-01,2023,11,PORTUGAL,557.0,-0.5000000000000004,0.8660254037844384,304.0,141.0,382.3333333333333
2023-12-01,2023,12,PORTUGAL,527.0,-2.4492935982947064e-16,1.0,557.0,134.0,462.6666666666667
2024-01-01,2024,1,PORTUGAL,487.0,0.49999999999999994,0.8660254037844387,527.0,230.0,523.6666666666666
2024-02-01,2024,2,PORTUGAL,654.0,0.8660254037844386,0.5000000000000001,487.0,268.0,556.0
2024-03-01,2024,3,PORTUGAL,670.0,1.0,6.123233995736766e-17,654.0,299.0,603.6666666666666
2024-04-01,2024,4,PORTUGAL,530.0,0.8660254037844387,-0.4999999999999998,670.0,486.0,618.0
2024-05-01,2024,5,PORTUGAL,314.0,0.49999999999999994,-0.8660254037844387,530.0,155.0,504.6666666666667
2024-06-01,2024,6,PORTUGAL,281.0,1.2246467991473532e-16,-1.0,314.0,181.0,375.0
2024-07-01,2024,7,PORTUGAL,351.0,-0.4999999999999997,-0.8660254037844388,281.0,282.0,315.3333333333333
2024-08-01,2024,8,PORTUGAL,667.0,-0.8660254037844385,-0.5000000000000004,351.0,368.0,433.0
2024-09-01,2024,9,PORTUGAL,410.0,-1.0,-1.8369701987210297e-16,667.0,286.0,476.0
2024-10-01,2024,10,PORTUGAL,633.0,-0.8660254037844386,0.5000000000000001,410.0,304.0,570.0
2024-11-01,2024,11,PORTUGAL,856.0,-0.5000000000000004,0.8660254037844384,633.0,557.0,633.0
2024-12-01,2024,12,PORTUGAL,636.0,-2.4492935982947064e-16,1.0,856.0,527.0,708.3333333333334
2023-01-01,2023,1,QATAR,34.0,0.49999999999999994,0.8660254037844387,0.0,69.0,11.333333333333334
2023-02-01,2023,2,QATAR,46.0,0.8660254037844386,0.5000000000000001,34.0,53.0,26.666666666666668
2023-03-01,2023,3,QATAR,67.0,1.0,6.123233995736766e-17,46.0,7.0,49.0
2023-04-01,2023,4,QATAR,62.0,0.8660254037844387,-0.4999999999999998,67.0,0.0,58.333333333333336
2023-05-01,2023,5,QATAR,25.0,0.49999999999999994,-0.8660254037844387,62.0,0.0,51.333333333333336
2023-06-01,2023,6,QATAR,145.0,1.2246467991473532e-16,-1.0,25.0,0.0,77.33333333333333
2023-07-01,2023,7,QATAR,179.0,-0.4999999999999997,-0.8660254037844388,145.0,0.0,116.33333333333333
2023-08-01,2023,8,QATAR,134.0,-0.8660254037844385,-0.5000000000000004,179.0,0.0,152.66666666666666
2023-09-01,2023,9,QATAR,23.0,-1.0,-1.8369701987210297e-16,134.0,0.0,112.0
2023-10-01,2023,10,QATAR,47.0,-0.8660254037844386,0.5000000000000001,23.0,0.0,68.0
2023-11-01,2023,11,QATAR,27.0,-0.5000000000000004,0.8660254037844384,47.0,0.0,32.333333333333336
2023-12-01,2023,12,QATAR,33.0,-2.4492935982947064e-16,1.0,27.0,0.0,35.666666666666664
2024-01-01,2024,1,QATAR,41.0,0.49999999999999994,0.8660254037844387,33.0,34.0,33.666666666666664
2024-02-01,2024,2,QATAR,45.0,0.8660254037844386,0.5000000000000001,41.0,46.0,39.666666666666664
2024-03-01,2024,3,QATAR,16.0,1.0,6.123233995736766e-17,45.0,67.0,34.0
2024-04-01,2024,4,QATAR,99.0,0.8660254037844387,-0.4999999999999998,16.0,62.0,53.333333333333336
2024-05-01,2024,5,QATAR,39.0,0.49999999999999994,-0.8660254037844387,99.0,25.0,51.333333333333336
2024-06-01,2024,6,QATAR,80.0,1.2246467991473532e-16,-1.0,39.0,145.0,72.66666666666667
2024-07-01,2024,7,QATAR,156.0,-0.4999999999999997,-0.8660254037844388,80.0,179.0,91.66666666666667
2024-08-01,2024,8,QATAR,102.0,-0.8660254037844385,-0.5000000000000004,156.0,134.0,112.66666666666667
2024-09-01,2024,9,QATAR,19.0,-1.0,-1.8369701987210297e-16,102.0,23.0,92.33333333333333
2024-10-01,2024,10,QATAR,33.0,-0.8660254037844386,0.5000000000000001,19.0,47.0,51.333333333333336
2024-11-01,2024,11,QATAR,34.0,-0.5000000000000004,0.8660254037844384,33.0,27.0,28.666666666666668
2024-12-01,2024,12,QATAR,82.0,-2.4492935982947064e-16,1.0,34.0,33.0,49.666666666666664
2021-01-01,2021,1,ROMANIA,0.0,0.49999999999999994,0.8660254037844387,0.0,785.0,0.0
2021-02-01,2021,2,ROMANIA,2.0,0.8660254037844386,0.5000000000000001,0.0,693.0,0.6666666666666666
2021-03-01,2021,3,ROMANIA,4.0,1.0,6.123233995736766e-17,2.0,246.0,2.0
2021-04-01,2021,4,ROMANIA,32.0,0.8660254037844387,-0.4999999999999998,4.0,0.0,12.666666666666666
2021-05-01,2021,5,ROMANIA,2.0,0.49999999999999994,-0.8660254037844387,32.0,0.0,12.666666666666666
2021-06-01,2021,6,ROMANIA,6.0,1.2246467991473532e-16,-1.0,2.0,0.0,13.333333333333334
2021-07-01,2021,7,ROMANIA,0.0,-0.4999999999999997,-0.8660254037844388,6.0,0.0,2.6666666666666665
2021-08-01,2021,8,ROMANIA,20.0,-0.8660254037844385,-0.5000000000000004,0.0,0.0,8.666666666666666
2021-09-01,2021,9,ROMANIA,7.0,-1.0,-1.8369701987210297e-16,20.0,0.0,9.0
2021-10-01,2021,10,ROMANIA,21.0,-0.8660254037844386,0.5000000000000001,7.0,0.0,16.0
2021-11-01,2021,11,ROMANIA,145.0,-0.5000000000000004,0.8660254037844384,21.0,0.0,57.666666666666664
2021-12-01,2021,12,ROMANIA,581.0,-2.4492935982947064e-16,1.0,145.0,0.0,249.0
2023-01-01,2023,1,ROMANIA,316.0,0.49999999999999994,0.8660254037844387,581.0,0.0,347.3333333333333
2023-02-01,2023,2,ROMANIA,398.0,0.8660254037844386,0.5000000000000001,316.0,2.0,431.6666666666667
2023-03-01,2023,3,ROMANIA,340.0,1.0,6.123233995736766e-17,398.0,4.0,351.3333333333333
2023-04-01,2023,4,ROMANIA,315.0,0.8660254037844387,-0.4999999999999998,340.0,32.0,351.0
2023-05-01,2023,5,ROMANIA,163.0,0.49999999999999994,-0.8660254037844387,315.0,2.0,272.6666666666667
2023-06-01,2023,6,ROMANIA,148.0,1.2246467991473532e-16,-1.0,163.0,6.0,208.66666666666666
2023-07-01,2023,7,ROMANIA,172.0,-0.4999999999999997,-0.8660254037844388,148.0,0.0,161.0
2023-08-01,2023,8,ROMANIA,304.0,-0.8660254037844385,-0.5000000000000004,172.0,20.0,208.0
2023-09-01,2023,9,ROMANIA,166.0,-1.0,-1.8369701987210297e-16,304.0,7.0,214.0
2023-10-01,2023,10,ROMANIA,299.0,-0.8660254037844386,0.5000000000000001,166.0,21.0,256.3333333333333
2023-11-01,2023,11,ROMANIA,516.0,-0.5000000000000004,0.8660254037844384,299.0,145.0,327.0
2023-12-01,2023,12,ROMANIA,955.0,-2.4492935982947064e-16,1.0,516.0,581.0,590.0
2024-01-01,2024,1,ROMANIA,853.0,0.49999999999999994,0.8660254037844387,955.0,316.0,774.6666666666666
2024-02-01,2024,2,ROMANIA,940.0,0.8660254037844386,0.5000000000000001,853.0,398.0,916.0
2024-03-01,2024,3,ROMANIA,638.0,1.0,6.123233995736766e-17,940.0,340.0,810.3333333333334
2024-04-01,2024,4,ROMANIA,655.0,0.8660254037844387,-0.4999999999999998,638.0,315.0,744.3333333333334
2024-05-01,2024,5,ROMANIA,147.0,0.49999999999999994,-0.8660254037844387,655.0,163.0,480.0
2024-06-01,2024,6,ROMANIA,192.0,1.2246467991473532e-16,-1.0,147.0,148.0,331.3333333333333
2024-07-01,2024,7,ROMANIA,264.0,-0.4999999999999997,-0.8660254037844388,192.0,172.0,201.0
2024-08-01,2024,8,ROMANIA,336.0,-0.8660254037844385,-0.5000000000000004,264.0,304.0,264.0
2024-09-01,2024,9,ROMANIA,254.0,-1.0,-1.8369701987210297e-16,336.0,166.0,284.6666666666667
2024-10-01,2024,10,ROMANIA,354.0,-0.8660254037844386,0.5000000000000001,254.0,299.0,314.6666666666667
2024-11-01,2024,11,ROMANIA,531.0,-0.5000000000000004,0.8660254037844384,354.0,516.0,379.6666666666667
2024-12-01,2024,12,ROMANIA,1243.0,-2.4492935982947064e-16,1.0,531.0,955.0,709.3333333333334
2021-01-01,2021,1,RUSSIAN FEDERATION,20.0,0.49999999999999994,0.8660254037844387,0.0,19616.0,6.666666666666667
2021-02-01,2021,2,RUSSIAN FEDERATION,119.0,0.8660254037844386,0.5000000000000001,20.0,20948.0,46.333333333333336
2021-03-01,2021,3,RUSSIAN FEDERATION,197.0,1.0,6.123233995736766e-17,119.0,8833.0,112.0
2021-04-01,2021,4,RUSSIAN FEDERATION,173.0,0.8660254037844387,-0.4999999999999998,197.0,0.0,163.0
2021-05-01,2021,5,RUSSIAN FEDERATION,94.0,0.49999999999999994,-0.8660254037844387,173.0,0.0,154.66666666666666
2021-06-01,2021,6,RUSSIAN FEDERATION,33.0,1.2246467991473532e-16,-1.0,94.0,0.0,100.0
2021-07-01,2021,7,RUSSIAN FEDERATION,66.0,-0.4999999999999997,-0.8660254037844388,33.0,0.0,64.33333333333333
2021-08-01,2021,8,RUSSIAN FEDERATION,247.0,-0.8660254037844385,-0.5000000000000004,66.0,0.0,115.33333333333333
2021-09-01,2021,9,RUSSIAN FEDERATION,304.0,-1.0,-1.8369701987210297e-16,247.0,0.0,205.66666666666666
2021-10-01,2021,10,RUSSIAN FEDERATION,1328.0,-0.8660254037844386,0.5000000000000001,304.0,0.0,626.3333333333334
2021-11-01,2021,11,RUSSIAN FEDERATION,3520.0,-0.5000000000000004,0.8660254037844384,1328.0,0.0,1717.3333333333333
2021-12-01,2021,12,RUSSIAN FEDERATION,10793.0,-2.4492935982947064e-16,1.0,3520.0,0.0,5213.666666666667
2023-01-01,2023,1,RUSSIAN FEDERATION,25254.0,0.49999999999999994,0.8660254037844387,10793.0,20.0,13189.0
2023-02-01,2023,2,RUSSIAN FEDERATION,29084.0,0.8660254037844386,0.5000000000000001,25254.0,119.0,21710.333333333332
2023-03-01,2023,3,RUSSIAN FEDERATION,25553.0,1.0,6.123233995736766e-17,29084.0,197.0,26630.333333333332
2023-04-01,2023,4,RUSSIAN FEDERATION,14656.0,0.8660254037844387,-0.4999999999999998,25553.0,173.0,23097.666666666668
2023-05-01,2023,5,RUSSIAN FEDERATION,7760.0,0.49999999999999994,-0.8660254037844387,14656.0,94.0,15989.666666666666
2023-06-01,2023,6,RUSSIAN FEDERATION,7968.0,1.2246467991473532e-16,-1.0,7760.0,33.0,10128.0
2023-07-01,2023,7,RUSSIAN FEDERATION,8009.0,-0.4999999999999997,-0.8660254037844388,7968.0,66.0,7912.333333333333
2023-08-01,2023,8,RUSSIAN FEDERATION,6853.0,-0.8660254037844385,-0.5000000000000004,8009.0,247.0,7610.0
2023-09-01,2023,9,RUSSIAN FEDERATION,7163.0,-1.0,-1.8369701987210297e-16,6853.0,304.0,7341.666666666667
2023-10-01,2023,10,RUSSIAN FEDERATION,10629.0,-0.8660254037844386,0.5000000000000001,7163.0,1328.0,8215.0
2023-11-01,2023,11,RUSSIAN FEDERATION,24912.0,-0.5000000000000004,0.8660254037844384,10629.0,3520.0,14234.666666666666
2023-12-01,2023,12,RUSSIAN FEDERATION,29657.0,-2.4492935982947064e-16,1.0,24912.0,10793.0,21732.666666666668
2024-01-01,2024,1,RUSSIAN FEDERATION,31159.0,0.49999999999999994,0.8660254037844387,29657.0,25254.0,28576.0
2024-02-01,2024,2,RUSSIAN FEDERATION,32030.0,0.8660254037844386,0.5000000000000001,31159.0,29084.0,30948.666666666668
2024-03-01,2024,3,RUSSIAN FEDERATION,28016.0,1.0,6.123233995736766e-17,32030.0,25553.0,30401.666666666668
2024-04-01,2024,4,RUSSIAN FEDERATION,15103.0,0.8660254037844387,-0.4999999999999998,28016.0,14656.0,25049.666666666668
2024-05-01,2024,5,RUSSIAN FEDERATION,4384.0,0.49999999999999994,-0.8660254037844387,15103.0,7760.0,15834.333333333334
2024-06-01,2024,6,RUSSIAN FEDERATION,3412.0,1.2246467991473532e-16,-1.0,4384.0,7968.0,7633.0
2024-07-01,2024,7,RUSSIAN FEDERATION,4578.0,-0.4999999999999997,-0.8660254037844388,3412.0,8009.0,4124.666666666667
2024-08-01,2024,8,RUSSIAN FEDERATION,4351.0,-0.8660254037844385,-0.5000000000000004,4578.0,6853.0,4113.666666666667
2024-09-01,2024,9,RUSSIAN FEDERATION,4199.0,-1.0,-1.8369701987210297e-16,4351.0,7163.0,4376.0
2024-10-01,2024,10,RUSSIAN FEDERATION,10367.0,-0.8660254037844386,0.5000000000000001,4199.0,10629.0,6305.666666666667
2024-11-01,2024,11,RUSSIAN FEDERATION,29053.0,-0.5000000000000004,0.8660254037844384,10367.0,24912.0,14539.666666666666
2024-12-01,2024,12,RUSSIAN FEDERATION,35268.0,-2.4492935982947064e-16,1.0,29053.0,29657.0,24896.0
2021-01-01,2021,1,RWANDA,0.0,0.49999999999999994,0.8660254037844387,0.0,3.0,0.0
2021-02-01,2021,2,RWANDA,0.0,0.8660254037844386,0.5000000000000001,0.0,6.0,0.0
2021-03-01,2021,3,RWANDA,0.0,1.0,6.123233995736766e-17,0.0,0.0,0.0
2021-04-01,2021,4,RWANDA,0.0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0
2021-05-01,2021,5,RWANDA,0.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0
2021-06-01,2021,6,RWANDA,0.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0
2021-07-01,2021,7,RWANDA,0.0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0
2021-08-01,2021,8,RWANDA,0.0,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0
2021-09-01,2021,9,RWANDA,0.0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0
2021-10-01,2021,10,RWANDA,0.0,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0
2021-11-01,2021,11,RWANDA,0.0,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0
2021-12-01,2021,12,RWANDA,0.0,-2.4492935982947064e-16,1.0,0.0,0.0,0.0
2023-01-01,2023,1,RWANDA,2.0,0.49999999999999994,0.8660254037844387,0.0,0.0,0.6666666666666666
2023-02-01,2023,2,RWANDA,0.0,0.8660254037844386,0.5000000000000001,2.0,0.0,0.6666666666666666
2023-03-01,2023,3,RWANDA,1.0,1.0,6.123233995736766e-17,0.0,0.0,1.0
2023-04-01,2023,4,RWANDA,2.0,0.8660254037844387,-0.4999999999999998,1.0,0.0,1.0
2023-05-01,2023,5,RWANDA,3.0,0.49999999999999994,-0.8660254037844387,2.0,0.0,2.0
2023-06-01,2023,6,RWANDA,3.0,1.2246467991473532e-16,-1.0,3.0,0.0,2.6666666666666665
2023-07-01,2023,7,RWANDA,1.0,-0.4999999999999997,-0.8660254037844388,3.0,0.0,2.3333333333333335
2023-08-01,2023,8,RWANDA,1.0,-0.8660254037844385,-0.5000000000000004,1.0,0.0,1.6666666666666667
2023-09-01,2023,9,RWANDA,0.0,-1.0,-1.8369701987210297e-16,1.0,0.0,0.6666666666666666
2023-10-01,2023,10,RWANDA,2.0,-0.8660254037844386,0.5000000000000001,0.0,0.0,1.0
2023-11-01,2023,11,RWANDA,2.0,-0.5000000000000004,0.8660254037844384,2.0,0.0,1.3333333333333333
2023-12-01,2023,12,RWANDA,7.0,-2.4492935982947064e-16,1.0,2.0,0.0,3.6666666666666665
2024-01-01,2024,1,RWANDA,1.0,0.49999999999999994,0.8660254037844387,7.0,2.0,3.3333333333333335
2024-02-01,2024,2,RWANDA,6.0,0.8660254037844386,0.5000000000000001,1.0,0.0,4.666666666666667
2024-03-01,2024,3,RWANDA,3.0,1.0,6.123233995736766e-17,6.0,1.0,3.3333333333333335
2024-04-01,2024,4,RWANDA,2.0,0.8660254037844387,-0.4999999999999998,3.0,2.0,3.6666666666666665
2024-05-01,2024,5,RWANDA,1.0,0.49999999999999994,-0.8660254037844387,2.0,3.0,2.0
2024-06-01,2024,6,RWANDA,5.0,1.2246467991473532e-16,-1.0,1.0,3.0,2.6666666666666665
2024-07-01,2024,7,RWANDA,4.0,-0.4999999999999997,-0.8660254037844388,5.0,1.0,3.3333333333333335
2024-08-01,2024,8,RWANDA,2.0,-0.8660254037844385,-0.5000000000000004,4.0,1.0,3.6666666666666665
2024-09-01,2024,9,RWANDA,8.0,-1.0,-1.8369701987210297e-16,2.0,0.0,4.666666666666667
2024-10-01,2024,10,RWANDA,3.0,-0.8660254037844386,0.5000000000000001,8.0,2.0,4.333333333333333
2024-11-01,2024,11,RWANDA,5.0,-0.5000000000000004,0.8660254037844384,3.0,2.0,5.333333333333333
2024-12-01,2024,12,RWANDA,6.0,-2.4492935982947064e-16,1.0,5.0,7.0,4.666666666666667
2023-01-01,2023,1,SAINT KITTS AND NEVIS,3.0,0.49999999999999994,0.8660254037844387,0.0,8.0,1.0
2023-02-01,2023,2,SAINT KITTS AND NEVIS,10.0,0.8660254037844386,0.5000000000000001,3.0,6.0,4.333333333333333
2023-03-01,2023,3,SAINT KITTS AND NEVIS,9.0,1.0,6.123233995736766e-17,10.0,1.0,7.333333333333333
2023-04-01,2023,4,SAINT KITTS AND NEVIS,11.0,0.8660254037844387,-0.4999999999999998,9.0,0.0,10.0
2023-05-01,2023,5,SAINT KITTS AND NEVIS,7.0,0.49999999999999994,-0.8660254037844387,11.0,0.0,9.0
2023-06-01,2023,6,SAINT KITTS AND NEVIS,12.0,1.2246467991473532e-16,-1.0,7.0,0.0,10.0
2023-07-01,2023,7,SAINT KITTS AND NEVIS,3.0,-0.4999999999999997,-0.8660254037844388,12.0,0.0,7.333333333333333
2023-08-01,2023,8,SAINT KITTS AND NEVIS,12.0,-0.8660254037844385,-0.5000000000000004,3.0,0.0,9.0
2023-09-01,2023,9,SAINT KITTS AND NEVIS,3.0,-1.0,-1.8369701987210297e-16,12.0,0.0,6.0
